Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Sucessful A or B,Total: Treated with M,"Total: All A, B, M",Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases,Average ratio: Effective life of AB
Base,364,0.05,1,5000,-83692743,612256973,7885856,4834183,96683.66,7885856,5490361,656837,68032,0,7809350,3025855,4834183,7860038,4882602.163,57566.22363,1094.830714,56008.21126,4780.350165,562.6924176,0.005,0.011791271,0.018940282,0.082179123,0.008116673,5.90803E-08,0.696515387,0.082588412,0.007209526,0,0.032304045,0.384966968
Base,364,0.05,1,5000,-94251460,1250293669,8623620,8015260,160305.2,8623620,5833155,475973,475416,0,8588220,593438,8015260,8608698,4879967.856,60343.01956,697.1291209,59139.30429,3300.597912,3304.786758,0,0.012365685,0.011552814,0.054490152,0.052493013,0,0.676426326,0.055001578,0.05286166,0,0.035343287,0.068934698
Base,364,0.05,1,5000,-92712876,118013881,8611503,6597846,131956.92,8611503,5690405,660725,82772,0,8549246,1985773,6597846,8583619,4879575.733,61351.39489,1227.203956,59618.37544,4655.039396,649.8054945,0.018846154,0.012573961,0.019943726,0.078088527,0.007688116,2.0451E-07,0.660998443,0.078896111,0.007015544,0,0.035297564,0.231344495
Base,364,0.05,1,5000,-111022176,74849805,10231830,8703876,174077.52,10231830,7118118,344650,160831,0,10170163,1504319,8703876,10208195,4879296.463,89824.81709,3418.113846,85805.83896,3065.072473,1425.790824,0,0.01840975,0.038018357,0.033249765,0.014596011,0,0.69573719,0.032931568,0.01448142,0,0.041939697,0.147363858
Base,364,0.05,1,5000,-99933033,508363623,9214289,7790143,155802.86,9214289,6094206,1501630,61464,0,9157457,1400475,7790143,9190618,4875766.491,60741.38698,1836.580879,58363.61841,9788.515604,436.9826923,0,0.012457444,0.030235422,0.163558217,0.005733727,1.37257E-09,0.661472617,0.165377425,0.0053321,0,0.037795232,0.152380939
Base,364,0.05,1,5000,-79648748,606369492,7461761,5031138,100622.76,7461761,5102461,478621,77041,79,7383218,2396229,5031138,7427367,4875376.18,71935.97005,777.4003297,70720.22313,4593.41478,819.5037363,0.69532967,0.014754201,0.010802362,0.063074049,0.008704658,6.76958E-06,0.684026109,0.063404232,0.007898207,7.40211E-06,0.030608137,0.322621597
Base,364,0.05,1,5000,-145947399,153323474,13461975,11327649,226552.98,13461975,9218496,388666,76733,4,13395419,2104012,11327649,13431661,4878556.201,112261.1499,5099.583681,106371.0638,3255.962308,706.6404396,0.039340659,0.023010932,0.045454861,0.0301563,0.007300353,4.43527E-07,0.684801414,0.029980567,0.006616689,3.72199E-07,0.055188402,0.156645705
Base,364,0.05,1,5000,-125911338,1042704037,11663382,9277518,185550.36,11663382,7802397,996575,90665,0,11603663,2364565,9277518,11642083,4881601.846,110918.6164,2013.543297,108220.074,9437.533791,949.4138462,0.005,0.022722026,0.018152235,0.085027551,0.008182269,4.39167E-08,0.668974605,0.08544032,0.007463642,0,0.047784644,0.203104977
Base,364,0.05,1,5000,-130840776,1046521113,12541023,5430546,108610.92,12541023,8361173,556703,166087,3,12371023,7032870,5430546,12463416,4876177.153,113055.089,3993.532802,108325.0664,4998.597692,1588.747143,0.004505495,0.023185188,0.035321264,0.044013419,0.013826878,4.2363E-08,0.666697718,0.044202433,0.01304914,2.34824E-07,0.051437602,0.564281093
Base,364,0.05,1,5000,-69675374,97374193,6427336,5402014,108040.28,6427336,4396471,616681,230994,5,6373384,1005600,5402014,6407614,4875651.646,53587.6194,2566.812527,50643.2328,5113.940604,1951.966593,0.034120879,0.010989636,0.04795189,0.098063097,0.031550204,4.06646E-07,0.684395137,0.09860784,0.031197446,4.89359E-07,0.026362273,0.156938292
Base,364,0.05,1,5000,-121185060,1424518471,11327376,7911300,158226,11327376,7663351,416822,104962,0,11231405,3378053,7911300,11289353,4877934.439,99748.76753,1927.242582,97156.24176,3683.403571,959.3408791,0.001758242,0.020449022,0.019284681,0.036626729,0.008933399,1.42759E-08,0.676607768,0.036556727,0.008624289,0,0.046442829,0.299224677
Base,364,0.05,1,5000,-91905194,2130709185,8634115,5564044,111280.88,8634115,5970039,463378,89006,0,8550523,3038476,5564044,8602520,4880099.644,64514.79137,755.5631319,63252.10033,3451.454011,697.2596703,0,0.013221985,0.011702827,0.052916956,0.009189484,0,0.691615087,0.053238976,0.00878165,0,0.035389439,0.353207665
Base,364,0.05,1,5000,-121167285,138524151,11333126,7836025,156720.5,11333126,7959441,592149,61028,1,11246289,3462805,7836025,11298830,4883288.974,90033.35198,4339.19467,85028.57758,4684.77489,496.0205495,0.003186813,0.018437384,0.048182872,0.051722012,0.005478416,3.61666E-08,0.70230987,0.051959099,0.005356001,8.80712E-08,0.046415477,0.306474653
Base,364,0.05,1,5000,-71682871,847190970,6715841,4524461,90489.22,6715841,4651784,618494,62478,0,6658866,2170058,4524461,6694519,4876176.066,46097.82764,2150.157857,43553.16236,4200.152912,461.9670879,0.00021978,0.009452599,0.046668555,0.095343553,0.007130686,5.22098E-09,0.692922759,0.096250469,0.006636952,0,0.027542126,0.324154431
Base,364,0.05,1,5000,-100083289,224135787,9713153,2951759,59035.18,9713153,6393118,349732,216820,0,9660669,6738578,2951759,9690337,4884499.752,90387.26324,3072.995275,86743.7811,3246.49,1994.176154,0,0.018506238,0.033988664,0.036248784,0.023144818,0,0.658211535,0.036344725,0.023405291,0,0.039772508,0.695391502
Base,364,0.05,1,5000,-83870814,207163740,7807212,5798694,115973.88,7807212,5288213,884732,301921,0,7745486,1983432,5798694,7782126,4877215.091,67579.5439,1457.315275,65663.6594,7589.282033,2590.601319,0.000164835,0.013856246,0.021540164,0.112449165,0.038845649,2.27195E-09,0.677323694,0.113406225,0.039192631,0,0.032014918,0.254870199
Base,364,0.05,1,5000,-93335556,1120579290,8743581,5899746,117994.92,8743581,5734467,481209,57918,0,8697974,2823270,5899746,8723016,4877450.261,73664.37676,4110.45044,69040.30538,4017.394121,492.8568681,0,0.015103317,0.055803933,0.054553254,0.006137518,5.15012E-10,0.656027618,0.055018254,0.00607975,0,0.035853212,0.323657551
Base,364,0.05,1,5000,-108079354,1805357321,10016141,7917944,158358.88,10016141,6768643,268614,84049,0,9952509,2074757,7917944,9992701,4877635.008,67900.15049,4828.978297,62482.96242,1824.761319,596.6302747,0.00456044,0.013920794,0.071114208,0.026517853,0.008451107,6.22976E-08,0.675785231,0.026487118,0.008101244,0,0.041070092,0.207627247
Base,364,0.05,1,5000,-143731897,1255832118,13297950,10752397,215047.94,13297950,8807570,755261,131732,0,13243673,2523114,10752397,13275511,4877676.445,96982.6794,5249.735824,90951.94632,5469.622198,1002.09489,0,0.019882932,0.054135122,0.055977332,0.010007512,0,0.662339851,0.056385436,0.009620811,0,0.054525599,0.190057769
Base,364,0.05,1,5000,-138366850,1717204112,13422169,4145160,82903.2,13422169,9113657,663124,481208,3,13322452,9234847,4145160,13380007,4879765.929,139085.6151,6179.822967,132117.4984,6843.326648,4945.787802,0.012582418,0.028502079,0.044444177,0.049682647,0.032785106,9.07005E-08,0.679043047,0.049892845,0.033091912,2.12631E-07,0.055010638,0.690197471
Base,364,0.05,1,5000,-127736705,13778308,11837922,9357485,187149.7,11837922,7911369,2092433,86123,37,11747638,2447674,9357485,11805159,4885253.862,101105.9401,1056.508681,99354.22027,17709.12462,852.636978,0.321703297,0.020697798,0.010418676,0.17588912,0.007271996,2.706E-06,0.668382394,0.177482363,0.00631477,2.66365E-06,0.048466726,0.207339351
Base,364,0.05,1,5000,-84299490,1044571799,7834276,5956730,119134.6,7834276,5292799,627854,118220,0,7756041,1848337,5956730,7805067,4881479.934,46927.88286,1408.656923,45059.07764,3767.047088,776.3522527,0,0.009614957,0.029956837,0.079639585,0.01102203,0,0.676313894,0.079882545,0.010142624,0,0.0321019,0.236812445
Base,364,0.05,1,5000,-77004290,1485762860,7143838,5565910,111318.2,7143838,4868761,853438,88565,0,7073557,1549572,5565910,7115482,4875734.54,66841.45352,3777.339396,62644.50604,7908.918462,850.5296703,0.00032967,0.013708273,0.056493301,0.121659619,0.008521102,2.94107E-09,0.682080437,0.122644137,0.008307977,0,0.02930187,0.217774706
Base,364,0.05,1,5000,-111210541,619188167,11119009,20451,409.02,11119009,7460707,538429,35133,2,11049180,11071632,20451,11092083,4879262.882,115894.9835,3161.482308,112080.5127,5586.709066,351.6008242,0.000824176,0.02375253,0.027281214,0.048156348,0.002981475,9.63927E-09,0.670985825,0.048375552,0.003094655,1.83296E-07,0.045576137,0.998156253
Base,364,0.05,1,5000,-121041409,1780671942,11745686,3584549,71690.98,11745686,7911647,572189,351510,31,11643119,8116127,3584549,11700676,4881285.631,105322.2292,4357.981538,100274.4998,5096.434451,3130.530495,0.275494505,0.021577423,0.041366878,0.047671576,0.031148235,2.79898E-06,0.673604404,0.048002332,0.031345188,2.75322E-06,0.048125947,0.693645991
Base,364,0.05,1,5000,-122271176,403181274,11265222,9618956,192379.12,11265222,7593810,453349,95713,19,11215008,1624471,9618956,11243427,4878909.188,115565.8492,1610.961593,113293.2973,4617.754505,1011.814945,0.203516484,0.023686793,0.013959495,0.03998042,0.009010314,1.81838E-06,0.674135152,0.040274227,0.008744964,1.72652E-06,0.04617932,0.144481838
Base,364,0.05,1,5000,-123348228,837358906,12334807,158,3.16,12334807,8287055,1563580,376,0,12297632,12318694,158,12318852,4879827.707,132025.9341,4816.129121,126485.389,16627.42736,3.981483516,0.019010989,0.027055483,0.036484023,0.125836866,3.12902E-05,1.48568E-07,0.671847281,0.126705155,3.11784E-05,0,0.050554166,0.999987174
Base,364,0.05,1,5000,-92647825,765553906,8892737,3720455,74409.1,8892737,6162796,851742,212314,0,8821738,5147640,3720455,8868095,4876557.903,54465.9689,2239.552802,51704.09857,5174.56011,1336.45011,0.000934066,0.01116904,0.041122014,0.09838974,0.02932371,1.77365E-08,0.69324037,0.099288839,0.028684442,0,0.036471055,0.580467395
Base,364,0.05,1,5000,-133749904,1491595878,12325167,10498234,209964.68,12325167,8414567,913108,105766,0,12256300,1801528,10498234,12299762,4875827.81,106336.5238,5490.263791,100122.4531,7840.305989,993.4017033,0,0.021808621,0.051636366,0.073498562,0.008713894,0,0.682745395,0.073878597,0.008047213,0,0.050555894,0.146468525
Base,364,0.05,1,5000,-158426480,194283618,14518889,13237590,264751.8,14518889,9917887,199831,222756,0,14480116,1267148,13237590,14504738,4879163.058,99984.47231,6690.203516,92441.58456,1395.94978,1550.091429,0,0.020491583,0.066951275,0.015039531,0.016579628,0,0.683172838,0.014761572,0.016394114,0,0.059512443,0.087360971
Base,364,0.05,1,5000,-76992630,2131072783,7125783,5734800,114696,7125783,4952971,830739,158624,0,7052948,1367538,5734800,7102338,4879482.167,43718.33929,648.4717582,42651.24549,5061.767363,991.1317582,0,0.008960565,0.014544163,0.118391816,0.014993414,0,0.695295813,0.119443255,0.014783162,0,0.029208954,0.192547581
Base,364,0.05,1,5000,-165924806,1608063998,15400436,11920446,238408.92,15400436,10451839,1487208,80380,4,15304747,3439086,11920446,15359532,4878763.261,83613.85802,5177.758022,77531.65549,7985.825769,456.5143407,0.023681319,0.017138158,0.06193874,0.094609252,0.005508867,2.93744E-07,0.67869391,0.095719442,0.005287949,2.64045E-07,0.063131586,0.22390565
Base,364,0.05,1,5000,-179261946,717159884,16562293,13639016,272780.32,16562293,11201622,394421,126881,167,16474847,2888459,13639016,16527475,4883235.715,153518.8051,5790.628187,146755.5542,3669.202198,1269.780495,1.487967033,0.031435408,0.037773115,0.025046523,0.009255155,1.17458E-05,0.676534172,0.024856219,0.008578277,1.21229E-05,0.067826878,0.174767107
Base,364,0.05,1,5000,-130043314,443771830,12269634,7346974,146939.48,12269634,8321412,667308,139187,0,12140095,4870638,7346974,12217612,4879053.9,113646.753,1088.762692,111837.3581,6134.088462,1473.826319,0,0.02329284,0.009578642,0.05399878,0.012639079,0,0.678223416,0.054408033,0.011093566,0,0.050294974,0.398657119
Base,364,0.05,1,5000,-82132181,1290152472,7876230,3369881,67397.62,7876230,5506781,830234,96265,11,7798577,4477969,3369881,7847850,4876808.781,71003.7683,4192.307527,66348.81912,7417.308187,938.2966484,0.091923077,0.014559397,0.059026671,0.105267543,0.01395833,1.17271E-06,0.69930378,0.106180367,0.012999346,1.21434E-06,0.032300833,0.570598189
Base,364,0.05,1,5000,-97075229,448569134,9383719,3238039,64760.78,9383719,6431758,302693,189661,0,9289705,6109786,3238039,9347825,4877150.666,91154.69055,1968.158187,88635.4006,2941.695934,1872.451209,0,0.018690258,0.021576013,0.030984732,0.021303597,0,0.685428799,0.031008581,0.020951681,0,0.03848054,0.65360509
Base,364,0.05,1,5000,-119018688,306394288,11115771,7860978,157219.56,11115771,7257972,934668,81720,0,11029093,3219338,7860978,11080316,4876680.062,105230.356,2600.975604,101976.6091,8836.341154,906.6897802,0.00021978,0.021578018,0.024716001,0.084075159,0.008198257,2.49755E-09,0.652978061,0.084188186,0.007023824,0,0.045586787,0.290545685
Base,364,0.05,1,5000,-115885405,501867133,10812917,7756235,155124.7,10812917,7595649,1255442,92019,41,10720507,3023866,7756235,10780101,4877580.041,67372.80742,3924.351209,62813.38104,7743.728736,648.7880769,0.318681319,0.013812871,0.058205834,0.114405757,0.008901766,4.43647E-06,0.702478865,0.115588121,0.007927646,3.53244E-06,0.044337571,0.280504422
Base,364,0.05,1,5000,-119484663,115904353,11022614,9258523,185170.46,11022614,7339881,847194,321647,0,10967572,1742639,9258523,11001162,4878381.956,102949.2425,4623.594121,97678.29846,7878.958242,3001.410495,0.000659341,0.021102989,0.044895745,0.076758586,0.028776178,6.99934E-09,0.665897471,0.077111168,0.028823601,0,0.045189234,0.158404994
Base,364,0.05,1,5000,-74669962,1565484324,6971037,4959592,99191.84,6971037,4941912,492576,156587,0,6917191,1994345,4959592,6953937,4878225.275,55506.21863,3499.970275,51596.77758,3919.73467,1290.292967,0,0.011378481,0.063184745,0.07536948,0.018519685,0,0.709475277,0.075509539,0.018019079,0,0.028579613,0.286793654
Base,364,0.05,1,5000,-94708755,1330155614,8909367,5615085,112301.7,8909367,6252716,195367,67986,0,8829194,3263435,5615085,8878520,4879568.423,55450.06247,738.0794505,54188.71511,1237.287747,473.2476374,5.49451E-05,0.011364469,0.013281951,0.01995932,0.007501975,1.42448E-09,0.70194675,0.019724013,0.006742892,0,0.036518348,0.367565202
Base,364,0.05,1,5000,-146730925,1369012578,13570599,11024935,220498.7,13570599,9163421,125988,221953,0,13476943,2508054,11024935,13532989,4882406.077,116315.3918,5585.579231,109932.8786,1117.981209,1933.987802,5.49451E-05,0.023823644,0.048018537,0.009301894,0.015877889,9.10616E-10,0.675253651,0.008994917,0.015660795,0,0.055589751,0.185328903
Base,364,0.05,1,5000,-119615381,1403594825,11704345,2571931,51438.62,11704345,7595638,438793,172442,0,11641610,9108535,2571931,11680466,4883176.781,107594.7277,4854.509286,102052.9551,4031.829505,1592.111758,0.000384615,0.022033995,0.045117477,0.03721211,0.014833233,5.04975E-09,0.648958677,0.037252626,0.014776307,0,0.047937161,0.779809213
Base,364,0.05,1,5000,-130863615,2024289392,12030544,10558175,211163.5,12030544,7779412,1235684,586990,0,11943243,1439712,10558175,11997887,4877708.414,92114.89275,3275.106044,88133.21033,9414.340714,4536.283022,0.00043956,0.018884972,0.035538737,0.101951376,0.04685174,5.43566E-09,0.646680852,0.102511887,0.046519316,0,0.049329368,0.119997129
Base,364,0.05,1,5000,-92621216,1765274382,8543889,7182326,143646.52,8543889,5586416,411031,131419,0,8483820,1339239,7182326,8521565,4874554.72,55211.20115,1830.579066,52878.76077,2676.121593,883.4066484,0.00010989,0.011326059,0.03313347,0.046867546,0.011702025,1.88212E-09,0.654184325,0.046784597,0.011311689,0,0.035053776,0.157158808
Base,364,0.05,1,5000,-113112307,920009101,10754223,5570077,111401.54,10754223,7147890,559873,177615,412,10685113,5155622,5570077,10725699,4874990.779,119003.3921,1103.031484,117268.7836,6151.52022,1984.041648,5.204230769,0.024410927,0.009270413,0.051646714,0.016666673,4.40083E-05,0.664661453,0.052041088,0.01652152,3.83002E-05,0.044120046,0.480679348
Base,364,0.05,1,5000,-135139752,442896168,12489721,10242542,204850.84,12489721,8264576,241414,108583,0,12417068,2218173,10242542,12460715,4878076.23,103331.5552,855.2281319,101742.965,2010.529176,934.2182418,0.000549451,0.021183372,0.008239949,0.018672261,0.008336232,5.15767E-09,0.661738134,0.018595363,0.008039635,0,0.051208133,0.1780133
Base,364,0.05,1,5000,-143138799,794350154,13180362,11335179,226703.58,13180362,8619600,733776,49777,0,13135553,1825767,11335179,13160946,4874287.841,76606.03835,2962.113242,72869.89918,4219.801154,309.5343407,0,0.015716526,0.038697152,0.055200082,0.004358529,0,0.654013047,0.055801771,0.004081715,0,0.054082453,0.138726122
Base,364,0.05,1,5000,-158393402,1745773995,15174946,6643942,132878.84,15174946,10349025,1613783,301529,5,15008228,8464649,6643942,15108591,4877748.684,140110.3745,6523.181044,132696.1022,14767.3456,2886.44533,0.029010989,0.028724155,0.046595682,0.105319877,0.019645582,2.30786E-07,0.682050756,0.106276682,0.018937759,3.56643E-07,0.062220663,0.56025403
Base,364,0.05,1,5000,-166248949,1382936742,15425818,11990769,239815.38,15425818,10683334,301688,111729,0,15346496,3403062,11990769,15393831,4877428.952,150721.3547,954.2512088,148861.2829,2968.541868,1210.31522,0.00032967,0.030901412,0.00638291,0.021227347,0.008839781,2.72839E-09,0.692760626,0.020953754,0.007964872,0,0.063253503,0.221066608
Base,364,0.05,1,5000,-101980459,1611473398,9378875,8191709,163834.18,9378875,6533737,626999,308241,2241,9324079,1169052,8191709,9360761,4878240.863,93589.87225,2504.74478,90534.29489,6259.706429,3096.029835,21.94626374,0.019185324,0.026750116,0.066678234,0.032573639,0.000235364,0.696658934,0.066683969,0.032387135,0.000238863,0.038451974,0.124888564
Base,364,0.05,1,5000,-97103122,1043869752,9368463,3418492,68369.84,9368463,6141125,837119,134301,6,9324005,5933274,3418492,9351766,4880481.185,98387.46374,684.5468132,97152.69451,8739.032253,1403.907527,0.07032967,0.020159868,0.006951491,0.090297328,0.014833183,6.78773E-07,0.655532868,0.090817659,0.014901313,5.92728E-07,0.038391616,0.634454925
Base,364,0.05,1,5000,-134239235,857965457,12496691,9272325,185446.5,12496691,8318264,1141685,167823,0,12416112,3194518,9272325,12466843,4880321.273,100325.5027,2929.266374,96662.35484,9127.159176,1449.606319,0,0.020557641,0.029176858,0.091154287,0.013719498,0,0.665676314,0.091572009,0.0128318,0,0.051213222,0.256241135
Base,364,0.05,1,5000,-136185479,192922423,12624432,9941159,198823.18,12624432,8277646,1104043,329459,0,12544124,2648355,9941159,12589514,4881789.335,125510.0105,4471.464396,120297.2517,10897.68401,3279.257967,0,0.025709739,0.035637029,0.086209705,0.0253791,0,0.655725307,0.086916428,0.025383814,0,0.051719521,0.210361973
Base,364,0.05,1,5000,-117400357,310142920,11374705,3653307,73066.14,11374705,7309484,453027,531877,1,11291251,7687029,3653307,11340336,4878496.589,94411.83918,3100.751429,90643.07896,3747.330824,4382.762473,0.002967033,0.019352787,0.032841245,0.039519543,0.046476688,3.11983E-08,0.642605681,0.039673774,0.046815751,8.14336E-08,0.046632091,0.677848434
Base,364,0.05,1,5000,-170984332,828395137,15794188,13042452,260849.04,15794188,10753012,1524151,164348,0,15700333,2717332,13042452,15759784,4878648.728,154849.6613,7662.598407,146259.588,14855.39973,1786.771978,0,0.03173991,0.049538786,0.094274439,0.01255774,0,0.680948779,0.09487608,0.011342004,0,0.064748131,0.172421906
Base,364,0.05,1,5000,-122849829,974179655,11288204,9967789,199355.78,11288204,7872670,372591,55519,0,11249783,1305920,9967789,11273709,4880791.796,59075.64291,1099.399396,57313.40824,1936.56544,295.4909341,0,0.012104085,0.018577477,0.032414491,0.004321588,0,0.697440917,0.032669816,0.004266494,0,0.046256318,0.115837654
Base,364,0.05,1,5000,-143649979,317115728,13951743,4132549,82650.98,13951743,9599773,1189808,243298,5,13880682,9793352,4132549,13925901,4881218.834,108041.458,5201.739505,102020.499,9140.153791,1878.728462,0.057692308,0.022134399,0.048144494,0.084068175,0.017645917,5.21374E-07,0.688075407,0.08475981,0.017699885,3.42635E-07,0.05716475,0.70324728
Base,364,0.05,1,5000,-110183188,1180977658,10306560,7117588,142351.76,10306560,7217438,355844,57685,0,10244614,3165800,7117588,10283388,4882060.406,58196.74104,3496.807582,54094.55368,2035.627198,381.4114286,0,0.011921281,0.060045693,0.03239001,0.005502229,0,0.700460521,0.032167951,0.004732767,0,0.042223996,0.307855738
Base,364,0.05,1,5000,-121481692,1645975772,11171828,9763412,195268.24,11171828,7811558,893849,428745,0,11131832,1393875,9763412,11157287,4875811.408,66069.97692,1464.277253,63949.59923,5225.764451,2532.605385,0,0.013550564,0.022148916,0.078787637,0.038026586,0,0.699232459,0.079696713,0.038077923,0,0.045825667,0.124929564
Base,364,0.05,1,5000,-69086403,652765461,6384853,5237873,104757.46,6384853,4311952,350389,285393,11,6337234,1130870,5237873,6368743,4878017.474,67327.75473,1637.150769,65315.505,3691.058022,3032.157418,0.146483516,0.013802251,0.024268934,0.054429194,0.041314842,1.46256E-06,0.67558543,0.054573444,0.041129673,1.14836E-06,0.026177675,0.177565651
Base,364,0.05,1,5000,-98901326,15373597,9055682,8344506,166890.12,9055682,6229688,790088,695435,0,9017207,697600,8344506,9042106,4880523.131,53075.17187,1367.597857,51175.67286,4590.479011,4046.36978,0,0.010875736,0.025704382,0.087491565,0.073746887,0,0.687945637,0.088264083,0.074323539,0,0.037111629,0.077150168
